319.000,132500.000,-15.517,-12.273,-16.490,2.972,-3.845,0.873
320.000,132916.667,-14.021,-10.792,-14.634,2.957,-3.499,0.542
321.000,133333.333,-12.350,-9.190,-12.591,2.892,-3.093,0.201
322.000,133750.000,-10.531,-7.492,-10.395,2.778,-2.634,-0.144
323.000,134166.667,-8.593,-5.728,-8.082,2.617,-2.130,-0.487
324.000,134583.333,-6.568,-3.925,-5.691,2.412,-1.589,-0.823
325.000,135000.000,-4.491,-2.114,-3.261,2.167,-1.021,-1.145
326.000,135416.667,-2.395,-0.325,-0.833,1.885,-0.436,-1.449
327.000,135833.333,-0.316,1.414,1.552,1.571,0.157,-1.728
328.000,136250.000,1.713,3.072,3.855,1.231,0.747,-1.978
329.000,136666.667,3.657,4.624,6.037,0.871,1.324,-2.195
330.000,137083.333,5.484,6.043,8.063,0.496,1.879,-2.374
331.000,137500.000,7.165,7.306,9.898,0.113,2.401,-2.514
332.000,137916.667,8.670,8.392,11.512,-0.271,2.882,-2.612
333.000,138333.333,9.977,9.285,12.878,-0.650,3.314,-2.665
334.000,138750.000,11.062,9.969,13.974,-1.017,3.690,-2.673
335.000,139166.667,11.909,10.434,14.783,-1.366,4.002,-2.636
336.000,139583.333,12.504,10.672,15.291,-1.692,4.246,-2.554
337.000,140000.000,12.837,10.682,15.490,-1.987,4.417,-2.430
338.000,140416.667,12.905,10.462,15.378,-2.249,4.513,-2.264
339.000,140833.333,12.706,10.018,14.958,-2.471,4.531,-2.060
340.000,141250.000,12.245,9.359,14.238,-2.651,4.472,-1.821
341.000,141666.667,11.530,8.496,13.230,-2.785,4.336,-1.551
342.000,142083.333,10.575,7.446,11.954,-2.870,4.126,-1.256
343.000,142500.000,9.397,6.226,10.431,-2.907,3.846,-0.939
344.000,142916.667,8.017,4.859,8.689,-2.892,3.500,-0.607
345.000,143333.333,6.459,3.368,6.758,-2.829,3.093,-0.265
346.000,143750.000,4.750,1.781,4.671,-2.716,2.634,0.081
347.000,144166.667,2.921,0.124,2.466,-2.556,2.130,0.426
348.000,144583.333,1.004,-1.572,0.181,-2.352,1.590,0.762
349.000,145000.000,-0.968,-3.279,-2.145,-2.108,1.022,1.086
350.000,145416.667,-2.961,-4.967,-4.470,-1.827,0.437,1.390
351.000,145833.333,-4.938,-6.604,-6.755,-1.514,-0.156,1.670
352.000,146250.000,-6.867,-8.165,-8.959,-1.175,-0.746,1.921
353.000,146666.667,-8.714,-9.619,-11.045,-0.816,-1.323,2.139
354.000,147083.333,-10.445,-10.943,-12.975,-0.442,-1.878,2.320
355.000,147500.000,-12.031,-12.113,-14.716,-0.060,-2.400,2.461
356.000,147916.667,-13.444,-13.107,-16.239,0.323,-2.882,2.559
357.000,148333.333,-14.659,-13.910,-17.515,0.701,-3.314,2.613
358.000,148750.000,-15.655,-14.505,-18.523,1.067,-3.689,2.622
359.000,149166.667,-16.414,-14.883,-19.244,1.415,-4.002,2.586
360.000,149583.333,-16.923,-15.036,-19.667,1.740,-4.245,2.505
361.000,150000.000,-17.171,-14.961,-19.782,2.035,-4.416,2.381
362.000,150416.667,-17.155,-14.659,-19.588,2.296,-4.512,2.216
363.000,150833.333,-16.875,-14.135,-19.087,2.517,-4.530,2.013
364.000,151250.000,-16.333,-13.396,-18.287,2.696,-4.471,1.775
365.000,151666.667,-15.539,-12.455,-17.201,2.829,-4.335,1.507
366.000,152083.333,-14.507,-11.328,-15.848,2.914,-4.126,1.212
367.000,152500.000,-13.253,-10.033,-14.250,2.949,-3.845,0.896
368.000,152916.667,-11.798,-8.592,-12.434,2.935,-3.499,0.564
369.000,153333.333,-10.166,-7.028,-10.430,2.870,-3.093,0.223
370.000,153750.000,-8.385,-5.369,-8.272,2.756,-2.634,-0.122
371.000,154166.667,-6.486,-3.643,-5.997,2.596,-2.130,-0.466
372.000,154583.333,-4.499,-1.877,-3.643,2.391,-1.589,-0.802
373.000,155000.000,-2.458,-0.103,-1.250,2.146,-1.021,-1.125
374.000,155416.667,-0.399,1.651,1.142,1.864,-0.436,-1.428
375.000,155833.333,1.645,3.354,3.492,1.551,0.157,-1.708
376.000,156250.000,3.639,4.978,5.761,1.211,0.747,-1.958
377.000,156666.667,5.549,6.496,7.910,0.851,1.324,-2.175
378.000,157083.333,7.343,7.882,9.902,0.477,1.878,-2.355
379.000,157500.000,8.990,9.112,11.704,0.095,2.401,-2.496
380.000,157916.667,10.463,10.167,13.286,-0.289,2.882,-2.593
381.000,158333.333,11.738,11.028,14.621,-0.668,3.315,-2.647
382.000,158750.000,12.792,11.681,15.686,-1.034,3.690,-2.655
383.000,159166.667,13.608,12.115,16.465,-1.383,4.002,-2.619
384.000,159583.333,14.173,12.324,16.942,-1.708,4.246,-2.537
385.000,160000.000,14.477,12.304,17.112,-2.004,4.417,-2.413
386.000,160416.667,14.515,12.055,16.972,-2.265,4.513,-2.247
387.000,160833.333,14.287,11.583,16.523,-2.487,4.531,-2.044
